"Rank","Folder","LoadBalancer","Language","Framework","Database","SuccessCount","ErrorCount","Link"
"574","ecsbjunior-actix-rust","nginx","rust","actix_web","postgres","54203","7177","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ecsbjunior-actix-rust"
"575","itujo","nginx","node","unknown","postgres","53527","7853","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/itujo"
"576","dridev_java","nginx","java","unknown","postgres","53081","8299","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/dridev_java"
"577","nyxawaits","nginx","go","unknown","postgres","52724","8656","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/nyxawaits"
"578","gabriel-accetta","nginx","typescript","fastify","postgres","51399","9981","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gabriel-accetta"
"579","my_way","nginx","ruby","unknown","postgres","49672","11708","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/my_way"
"580","caique","custom","python","unknown","postgres","47889","13491","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/caique"
"581","wesleyricardi-rust","custom","rust","actix-web","postgres","47069","14311","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/wesleyricardi-rust"
"582","henriqueccapozzi-django-01","nginx","python","unknown","postgres","46723","14657","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/henriqueccapozzi-django-01"
"583","vitorlacerda-dotnet","nginx","cpp","unknown","postgres","45913","15467","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/vitorlacerda-dotnet"
"584","guaracy-nim","nginx","Nim","unknown","postgres","45593","15787","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/guaracy-nim"
"585","gustavo-node-v2","nginx","nodejs","unknown","postgres","45054","16326","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gustavo-node-v2"
"586","kaikelfalcao","nginx","php","unknown","postgres","44931","16449","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/kaikelfalcao"
"587","emanuel-xavier","","","","","43945","17435","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/emanuel-xavier"
"588","fabianoflorentino","nginx","ruby","unknown","postgres","43864","17516","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/fabianoflorentino"
"589","olukkas","nginx","go","unknown","postgres","43215","18165","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/olukkas"
"590","thiper01-fastapi","nginx","python","unknown","postgres","43117","18263","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/thiper01-fastapi"
"591","elioenaiferrari-rust","nginx","rust","unknown","postgres","42025","19355","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/elioenaiferrari-rust"
"592","allissonazevedo-golang","nginx","golang","gin_web_framework","postgres","41520","19860","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/allissonazevedo-golang"
"593","fernanduandrade","nginx",".NET","unknown","Postgres","41520","19860","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/fernanduandrade"
"594","udleinati","haproxy","deno","unknown","postgres","41520","19860","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/udleinati"
"595","mpupolv-python","nginx","python","unknown","postgres","40001","21379","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mpupolv-python"
"596","rmauro","envoy","C#","unknown","mysql","38033","23347","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rmauro"
"597","krymancer-zig","nginx","zig","unknown","postgres","35540","25840","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/krymancer-zig"
"598","hiroshimorowaka","nginx","NodeJS","Express","Postgres","34602","26778","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/hiroshimorowaka"
"599","guihbc","nginx","golang","fasthttp","postgres","31451","29929","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/guihbc"
"600","josimarz-golang","nginx","golang","unknown","postgres","31381","29999","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/josimarz-golang"
"601","devkemc-node","nginx","node","unknown","postgres","31268","30112","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/devkemc-node"
"602","sudo-victor-js","nginx","node.js","unknown","postgres","31052","30328","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/sudo-victor-js"
"603","isadora-souza","nginx","golang","gin","postgresql","30670","30710","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/isadora-souza"
"604","adrian-e-henrique","nginx","typescript","unknown","postgresql","30345","31035","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/adrian-e-henrique"
"605","ives-samuel-powershell","nginx","unknown","unknown","sqlite","29677","31703","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ives-samuel-powershell"
"606","richardnfag-vernal","custom","rust","tokio","lmdb","28039","33341","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/richardnfag-vernal"
"607","jojodev","nginx","python","flask","mysql","27953","33427","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/jojodev"
"608","lucasew-go-tigerbeetle","nginx","golang","unknown","tigerbeetledb","27407","33973","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucasew-go-tigerbeetle"
"609","sergipebackend-java","custom","java","WebFlux","Postgresql","27117","34263","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/sergipebackend-java"
"610","LeGustaLagosta","nginx","go","unknown","postgresql","26292","35088","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/LeGustaLagosta"
"611","maxel-uds","nginx","Java","Spring_Webflux","postgres","26155","35225","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/maxel-uds"
"612","thiper01-django","nginx","python","unknown","postgres","26100","35280","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/thiper01-django"
"613","Fabricio-net8","nginx","cpp","unknown","postgres","26092","35288","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/Fabricio-net8"
"614","andre1999lopes","nginx","Go","unknown","postgres","26037","35343","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/andre1999lopes"
"615","marcosprado-java-micronaut","nginx","java","unknown","postgres","25973","35407","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/marcosprado-java-micronaut"
"616","alissonsleal","nginx","unknown","bun","PostgreSQL","24916","36464","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/alissonsleal"
"617","emanuel-ac-iroot-tech","nginx","python","unknown","PostgreSQL","23496","37884","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/emanuel-ac-iroot-tech"
"618","andreluizsgf","nginx","golang","unknown","postgres","23450","37930","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/andreluizsgf"
"619","matheuslao","nginx","Python","unknown","postgres","23209","38171","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/matheuslao"
"620","jairoandre","nginx","rust","actix_web","postgres","23091","38289","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/jairoandre"
"621","FaelLima98","nginx",".NET","unknown","PostgreSQL","23017","38363","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/FaelLima98"
"622","rmauro-mysql-yarp","custom","C#","unknown","mysql","23015","38365","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rmauro-mysql-yarp"
"623","julioriffel-django","nginx","python","django","postgresql","22835","38545","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/julioriffel-django"
"624","erick-oda-rust","nginx","rust","actix","postgresql","21817","39563","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/erick-oda-rust"
"625","ronistone-go","nginx","Golang","Echo_v4","Postgres","21390","39990","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ronistone-go"
"626","flpStrri","custom","rust","unknown","mongodb","21173","40207","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/flpStrri"
"627","dscorzoni-fastapi","custom","python","fastapi","postgresql","20862","40518","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/dscorzoni-fastapi"
"628","ELESBAO","custom","NodeJs","Express","PostgresSQL","20778","40602","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ELESBAO"
"629","hendrikaraujo","haproxy","golang","unknown","postgres","20407","40973","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/hendrikaraujo"
"630","brunodelucasbarbosa","custom","golang","unknown","unknown","19016","42364","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/brunodelucasbarbosa"
"631","thiagosantana_go","nginx","Golang","unknown","PostgreSQL","18765","42615","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/thiagosantana_go"
"632","andre-lucas-io","nginx","scala","unknown","postgres","18318","43062","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/andre-lucas-io"
"633","dscorzoni-django","custom","python","unknown","postgresql","17963","43417","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/dscorzoni-django"
"634","lucasdev2005","custom","Go","unknown","unknown","16320","45060","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucasdev2005"
"635","danilosiqueira","custom","unknown","unknown","unknown","15379","46001","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/danilosiqueira"
"636","ilosamart","nginx","python","unknown","postgresql","15227","46153","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ilosamart"
"637","luanfrj-camel","nginx","Java","unknown","postgres","13296","48084","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/luanfrj-camel"
"638","saulomendonca-rails","nginx","ruby","unknown","postgres","12457","48923","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/saulomendonca-rails"
"639","fabianoaono-java","nginx","java","quarkus","postgres","12237","49143","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/fabianoaono-java"
"640","ritilopes","envoy","kotlin","spring","postgres","11756","49624","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ritilopes"
"641","anderkonzen","nginx","elixir","phoenix","postgres","11607","49773","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/anderkonzen"
"642","vitorascorrea","nginx","unknown","unknown","postgres","11547","49833","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/vitorascorrea"
"643","joaopaulosg","nginx","Java","unknown","postgres","8720","52660","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/joaopaulosg"
"644","jairoandre-maggie","nginx","rust","ntex","postgres","8176","53204","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/jairoandre-maggie"
"645","jonatasoli","nginx","python","fastapi","postgres","7922","53458","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/jonatasoli"
"646","nicholasboari-spring","nginx","java","unknown","postgres","7859","53521","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/nicholasboari-spring"
"647","nicolasmmb-dart","nginx","unknown","unknown","postgresql","7138","54242","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/nicolasmmb-dart"
"648","efraim-santana","nginx","unknown","aspnet","postgres","6604","54776","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/efraim-santana"
"649","rud-nodejs","nginx","nodejs","unknown","postgres","5787","55593","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rud-nodejs"
"650","vinicius-julio","nginx","zig","unknown","sqlite3","5100","56280","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/vinicius-julio"
"651","panisset-rafael","nginx","unknown","Express","postgres","5027","56353","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/panisset-rafael"
"652","henriqueholtz","nginx",".NET","unknown","PostgreSQL","4924","56456","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/henriqueholtz"
"653","gabrielhsferreira","custom",".NET","unknown","PostgreSQL","4861","56519","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gabrielhsferreira"
"654","adamatti-bun","nginx","bun","express","PostgreSQL","4753","56627","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/adamatti-bun"
"655","lucasmancan","nginx","java","jooby","postgres","4310","57070","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucasmancan"
"656","suricat89-mongodb","custom","golang","fiber","postgres","3622","57758","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/suricat89-mongodb"
"657","jcrjuliano","nginx","Java","unknown","Postgres","2810","58570","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/jcrjuliano"
"658","oneabrante","nginx","node.js","unknown","postgresql","2251","59129","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/oneabrante"
"659","suricat89-postgres","custom","golang","fiber","postgres","1992","59388","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/suricat89-postgres"
"660","danielmorello-java","nginx","java","spring","postgres","1961","59419","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/danielmorello-java"
"661","joaovds","nginx","go","unknown","postgres","1860","59520","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/joaovds"
"662","felipelaraujo","nginx","go","unknown","postgresql","1860","59520","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/felipelaraujo"
"663","mateusdeitos-node","nginx","node.js","unknown","postgres","1860","59520","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mateusdeitos-node"
"664","klimber","nginx","Java","unknown","postgres","1860","59520","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/klimber"
"665","Vagnerlg","custom","java","unknown","postgres","1601","59779","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/Vagnerlg"
"666","juniorzucareli-dotnet","nginx","C#","unknown","postgres","1362","60018","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/juniorzucareli-dotnet"
"667","accerqueira-bash","nginx","bash","unknown","postgres","1355","60025","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/accerqueira-bash"
"668","canabrava","custom","bash","unknown","postgres","1009","60371","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/canabrava"
"669","adamatti-golang","nginx","golang","fiber","PostgreSQL","696","60684","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/adamatti-golang"
"670","lipe1994_spring","","","","","692","60688","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lipe1994_spring"
"671","fbourguignon","nginx","Java","micronaut","cockroach","611","60769","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/fbourguignon"
"672","dreamagici4n","nginx","node","express","mongodb","502","60878","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/dreamagici4n"
"673","dridev","custom","go","unknown","postgres","314","61066","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/dridev"
"674","boaglio-canabrava-procs","custom","bash","unknown","postgres","244","61136","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/boaglio-canabrava-procs"
"675","joao0212","custom","kotlin","spring_boot","postgres","222","61158","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/joao0212"
"676","gilbertojnj-java","nginx","java","spring-boot","postgres","152","61228","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gilbertojnj-java"
"677","mourishitz-nest-js","nginx","typescript","unknown","postgres","24","61356","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mourishitz-nest-js"
"678","mdssjc-springboot-java","nginx","java","unknown","postgres","9","61371","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mdssjc-springboot-java"
"679","delzin","custom","nodejs","unknown","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/delzin"
"680","eigr","custom","elixir","unknown","mnesia","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/eigr"
"681","erickmarx","nginx","unknown","bun","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/erickmarx"
"682","claudioneves1981","","","","","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/claudioneves1981"
"683","williansugiyama","nginx","unknown","bun","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/williansugiyama"
"684","nielsonrolim-ror","nginx","ruby","unknown","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/nielsonrolim-ror"
"685","ygorcarmo","nginx","go","unknown","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ygorcarmo"
"686","felipefrmelo","nginx","unknown","fastapi","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/felipefrmelo"
"687","gianimpronta-springboot","nginx","java","unknown","postgres","0","61380","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gianimpronta-springboot"
